Typologie du marché,Montant du contrat,Garantie,Délai de réalisation,Expérience fournisseur,Nombre de projets similaires,Notation interne,Chiffre d'affaire,Situation fiscale,Fournisseur blacklisté,Visa (Oui/Non)
Services,7303938,Retenu,4,3,5,16,14222755,Non conforme,Oui,Non
Travaux,5919831,Caution,6,8,5,20,13101022,Non conforme,Non,Oui
Fournitures,9344060,Caution,6,5,4,17,35885518,Conforme,Oui,Non
Fournitures,4565146,Caution,4,5,1,13,38822987,Non conforme,Non,Non
Etude,9176040,Caution,3,5,1,12,37840888,Non conforme,Non,Non
Fournitures,9018399,Caution,4,8,0,20,25977343,Non conforme,Non,Oui
Travaux,4245381,Retenu,3,6,0,19,33751566,Conforme,Oui,Non
Etude,8927200,Aucune,3,9,0,14,47072294,Non conforme,Oui,Non
Etude,9798823,Caution,8,1,4,10,27299953,Non conforme,Non,Non
Fournitures,4459590,Retenu,6,4,2,18,32765847,Conforme,Oui,Non
Travaux,5514658,Caution,3,4,2,10,36768344,Conforme,Non,Oui
Travaux,9175929,Retenu,4,10,5,18,16048160,Non conforme,Non,Oui
Services,6726038,Aucune,8,4,1,12,19855510,Non conforme,Oui,Non
Travaux,5374556,Caution,8,10,5,13,26135106,Conforme,Non,Oui
Services,5430286,Caution,6,9,2,12,48147822,Non conforme,Non,Non
Etude,5711153,Caution,3,6,3,18,33157222,Conforme,Oui,Non
Fournitures,4707967,Aucune,4,9,1,20,30671371,Conforme,Oui,Non
Travaux,4587447,Aucune,4,5,2,20,17835052,Non conforme,Oui,Non
Fournitures,5146382,Retenu,8,10,3,11,16875379,Conforme,Non,Oui
Etude,6100285,Caution,4,4,4,11,38717044,Conforme,Oui,Non
Travaux,4323297,Retenu,6,3,4,17,48800291,Conforme,Non,Oui
Travaux,6287846,Aucune,3,9,2,13,38290681,Conforme,Non,Oui
Fournitures,5607019,Caution,4,7,2,13,44728201,Non conforme,Non,Non
Fournitures,8099817,Retenu,6,4,4,10,10595539,Conforme,Non,Oui
Services,4461621,Aucune,4,6,1,18,11050090,Non conforme,Oui,Non
Fournitures,8022978,Aucune,8,6,1,13,35760645,Conforme,Oui,Non
Etude,6946347,Caution,4,1,2,18,37423733,Conforme,Non,Oui
Etude,8898764,Retenu,8,7,2,12,44625944,Non conforme,Non,Non
Travaux,4390066,Retenu,8,5,4,13,37263459,Conforme,Oui,Non
Services,8121639,Aucune,8,5,2,12,30440459,Conforme,Oui,Non
Fournitures,9349374,Retenu,8,7,3,13,28352738,Non conforme,Oui,Non
Etude,5122142,Aucune,3,5,2,12,21795148,Non conforme,Oui,Non
Travaux,5517472,Retenu,6,6,5,17,25791083,Non conforme,Oui,Non
Fournitures,5589128,Aucune,3,3,5,15,15407789,Non conforme,Oui,Non
Travaux,7356516,Caution,8,9,2,15,30019808,Non conforme,Non,Oui
Etude,5240123,Aucune,3,4,5,15,20014111,Conforme,Non,Oui
Services,8746065,Retenu,3,5,0,11,24717672,Non conforme,Non,Non
Etude,6507759,Caution,6,4,1,17,10029602,Conforme,Oui,Non
Etude,5737623,Aucune,6,10,5,14,24343035,Non conforme,Non,Oui
Travaux,9754721,Aucune,4,4,5,12,16602713,Non conforme,Oui,Non
Services,9390206,Retenu,6,2,2,12,29478004,Non conforme,Non,Non
Etude,5827771,Retenu,3,8,1,20,31600319,Non conforme,Oui,Non
Fournitures,6046025,Caution,4,8,3,19,20715037,Non conforme,Oui,Non
Services,7639419,Retenu,3,6,4,11,15882496,Non conforme,Non,Non
Travaux,4201173,Aucune,4,9,1,11,18084495,Conforme,Non,Oui
Travaux,9438039,Retenu,6,8,1,11,36405684,Conforme,Non,Oui
Fournitures,5082860,Aucune,6,2,1,12,21475520,Non conforme,Non,Non
Fournitures,7043770,Aucune,3,7,0,19,49807018,Conforme,Oui,Non
Travaux,9231241,Retenu,3,3,0,10,37495353,Non conforme,Oui,Non
Etude,4945986,Retenu,4,10,2,10,43316957,Non conforme,Oui,Non
Etude,8010683,Aucune,8,3,2,20,49829998,Non conforme,Oui,Non
Services,5322910,Caution,8,3,4,18,15911805,Conforme,Non,Oui
Etude,9442522,Caution,6,7,1,13,20377513,Conforme,Oui,Non
Fournitures,4063021,Caution,3,5,1,16,14711517,Conforme,Non,Oui
Travaux,5768077,Caution,4,4,2,13,23777498,Conforme,Oui,Non
Services,9898245,Caution,3,5,4,19,25953645,Conforme,Non,Oui
Etude,8981349,Aucune,8,5,2,11,15686447,Non conforme,Oui,Non
Travaux,4252868,Aucune,6,4,2,10,28613145,Conforme,Oui,Non
Services,6450804,Aucune,6,7,2,20,14932688,Non conforme,Oui,Non
Fournitures,4019133,Aucune,8,1,4,18,26820287,Conforme,Non,Oui
Fournitures,6100725,Caution,3,4,3,18,24474098,Conforme,Non,Oui
Travaux,6105563,Caution,8,5,4,15,47692362,Conforme,Non,Oui
Etude,8267392,Retenu,4,8,4,18,16404242,Non conforme,Non,Oui
Travaux,9351143,Retenu,6,4,4,11,34400068,Non conforme,Non,Non
Etude,8443202,Aucune,4,2,4,12,32642800,Conforme,Non,Non
Etude,5979346,Caution,3,9,5,20,13187513,Conforme,Oui,Non
Services,5094183,Caution,6,1,2,18,14006130,Conforme,Oui,Non
Services,5877929,Retenu,3,10,4,11,15019678,Conforme,Oui,Non
Etude,9067910,Caution,8,6,2,11,39766013,Conforme,Non,Non
Fournitures,9986819,Aucune,6,9,4,20,10459907,Non conforme,Non,Non
Etude,5731276,Caution,3,9,3,13,36658911,Non conforme,Oui,Non
Etude,5008138,Aucune,3,3,1,17,36165989,Conforme,Oui,Non
Etude,7534002,Caution,3,4,5,11,45786427,Conforme,Non,Oui
Travaux,4843750,Retenu,3,3,5,12,37475974,Conforme,Non,Oui
Etude,8296491,Retenu,8,4,4,10,29208087,Conforme,Non,Non
Etude,8985522,Caution,6,5,3,20,36885346,Non conforme,Oui,Non
Etude,5616100,Aucune,8,6,2,13,26889098,Non conforme,Oui,Non
Etude,8607009,Caution,3,8,3,13,17212789,Non conforme,Oui,Non
Etude,4996465,Aucune,6,7,2,11,14522701,Conforme,Non,Oui
Etude,8786153,Aucune,8,9,1,11,13244417,Conforme,Oui,Non
Fournitures,7568601,Aucune,8,5,1,12,36711609,Non conforme,Non,Non
Services,7222088,Aucune,6,6,5,20,26696428,Conforme,Oui,Non
Services,5440648,Retenu,3,8,5,19,35613178,Conforme,Non,Oui
Services,4957073,Aucune,6,6,4,17,40167618,Non conforme,Non,Oui
Travaux,4068332,Aucune,4,2,0,13,44723412,Non conforme,Oui,Non
Etude,7230906,Aucune,8,4,5,11,23306628,Non conforme,Non,Non
Travaux,9954250,Retenu,6,5,3,11,17387486,Conforme,Oui,Non
Travaux,6812618,Aucune,6,5,0,15,30735596,Conforme,Non,Oui
Travaux,6897096,Caution,3,2,4,11,31382345,Non conforme,Non,Non
Etude,5836919,Caution,8,10,0,11,34371292,Conforme,Non,Non
Services,7868718,Caution,8,8,5,15,49691635,Conforme,Oui,Non
Fournitures,5259088,Caution,4,5,1,17,36991811,Conforme,Non,Oui
Etude,7700218,Caution,8,5,3,15,44223956,Conforme,Oui,Non
Travaux,5173101,Caution,6,8,1,17,41131891,Conforme,Oui,Non
Etude,4980360,Caution,8,3,1,10,17929322,Conforme,Non,Non
Etude,6475170,Retenu,6,10,4,15,38526674,Conforme,Oui,Non
Travaux,8827196,Aucune,3,6,5,13,31218890,Conforme,Oui,Non
Etude,6975202,Aucune,8,4,3,17,39650828,Conforme,Non,Non
Etude,5582752,Retenu,6,5,0,10,19588703,Non conforme,Non,Non
Fournitures,7989497,Caution,8,4,0,18,19035704,Conforme,Non,Oui
Travaux,4820853,Aucune,6,10,5,10,16826501,Conforme,Non,Oui
Etude,7228810,Retenu,4,3,4,20,37278006,Non conforme,Non,Oui
Travaux,9761055,Retenu,6,8,1,10,30433423,Conforme,Non,Non
Fournitures,5873707,Caution,8,9,2,15,14858765,Conforme,Oui,Non
Fournitures,5277409,Retenu,8,9,4,10,22426546,Conforme,Non,Oui
Travaux,5231942,Retenu,6,7,2,10,25399673,Non conforme,Oui,Non
Etude,9724184,Retenu,8,8,3,17,16834519,Conforme,Non,Non
Services,8835955,Retenu,6,2,5,12,16366846,Conforme,Non,Oui
Fournitures,6842925,Retenu,4,1,3,19,26928636,Conforme,Oui,Non
Fournitures,4946577,Caution,8,6,1,18,29565283,Non conforme,Oui,Non
Fournitures,9501672,Caution,6,3,4,12,42543629,Conforme,Non,Oui
Etude,5224381,Caution,3,4,4,12,40228419,Non conforme,Oui,Non
Travaux,6251622,Retenu,6,9,5,18,16497002,Non conforme,Non,Oui
Travaux,8322518,Aucune,4,10,4,19,27519273,Conforme,Non,Oui
Etude,7746876,Retenu,6,7,0,17,13152657,Non conforme,Non,Oui
Fournitures,8271748,Retenu,6,4,0,20,40085592,Conforme,Oui,Non
Etude,7741756,Caution,3,1,3,14,17074834,Conforme,Non,Oui
Etude,4155961,Caution,6,1,4,11,44128566,Non conforme,Oui,Non
Fournitures,6967604,Aucune,8,6,0,11,26676209,Non conforme,Non,Non
Etude,8235066,Retenu,3,7,5,20,44310453,Non conforme,Oui,Non
Travaux,4267630,Aucune,6,1,0,15,18618222,Conforme,Non,Oui
Travaux,8076455,Retenu,4,1,2,16,33997940,Non conforme,Non,Oui
Travaux,6737851,Caution,8,7,5,13,42247599,Conforme,Oui,Non
Fournitures,4778059,Retenu,8,7,5,18,13061461,Conforme,Oui,Non
Services,7026163,Caution,6,6,2,20,48599340,Conforme,Non,Oui
Etude,6418247,Caution,4,6,3,17,45455782,Non conforme,Non,Oui
Travaux,6315023,Aucune,8,9,1,15,31406093,Conforme,Non,Oui
Services,7428432,Caution,3,2,1,10,19549801,Conforme,Oui,Non
Services,5239228,Retenu,4,6,1,15,42423176,Conforme,Oui,Non
Services,5001867,Aucune,3,8,5,18,27494846,Conforme,Non,Oui
Fournitures,9037101,Retenu,3,5,3,11,11198535,Conforme,Oui,Non
Travaux,7827547,Caution,8,7,0,20,24299285,Conforme,Oui,Non
Fournitures,9227702,Retenu,8,4,2,17,28984949,Non conforme,Oui,Non
Travaux,4921381,Caution,6,9,5,17,46579058,Non conforme,Non,Oui
Fournitures,4575946,Retenu,3,5,1,10,24713557,Conforme,Oui,Non
Fournitures,9976649,Caution,4,1,1,17,15369989,Non conforme,Oui,Non
Fournitures,6137127,Retenu,4,5,0,13,46456962,Conforme,Oui,Non
Travaux,6374948,Retenu,6,9,2,18,13806993,Non conforme,Non,Oui
Travaux,8854946,Retenu,3,4,2,13,43878403,Conforme,Oui,Non
Services,7532777,Aucune,8,7,0,13,30074401,Conforme,Oui,Non
Etude,4370068,Aucune,8,2,4,18,30008067,Conforme,Non,Non
Services,5257783,Retenu,8,5,1,16,33745020,Conforme,Non,Oui
Travaux,8226292,Retenu,6,8,3,18,38919506,Non conforme,Oui,Non
Fournitures,8534320,Retenu,3,1,0,14,35864155,Non conforme,Oui,Non
Fournitures,8061059,Retenu,3,2,2,19,47251321,Non conforme,Oui,Non
Etude,8315658,Caution,6,9,3,15,14679971,Conforme,Non,Oui
Fournitures,9604379,Retenu,4,4,1,13,42726826,Conforme,Non,Oui
Etude,6741631,Aucune,8,1,1,19,49799742,Conforme,Non,Non
Etude,6430612,Caution,3,9,4,13,35137625,Conforme,Oui,Non
Travaux,4821370,Aucune,6,2,4,17,31329565,Conforme,Oui,Non
Etude,4806958,Aucune,3,2,4,10,22694495,Non conforme,Oui,Non
Services,5088975,Retenu,3,6,4,16,19078114,Non conforme,Non,Oui
Fournitures,5477199,Caution,6,5,1,14,40313655,Conforme,Oui,Non
Travaux,6487609,Retenu,8,7,0,16,38393026,Conforme,Non,Oui
Fournitures,8983101,Aucune,6,5,0,18,19629928,Conforme,Non,Non
Etude,5164546,Aucune,4,2,5,13,10344373,Non conforme,Oui,Non
Travaux,4846609,Caution,8,9,0,19,46351340,Non conforme,Oui,Non
Fournitures,8299865,Retenu,4,3,1,17,48741717,Non conforme,Non,Oui
Services,5245024,Caution,6,6,3,10,36342071,Non conforme,Oui,Non
Etude,6137458,Retenu,3,8,2,10,39011856,Conforme,Oui,Non
Etude,8254484,Caution,4,3,1,14,18820694,Conforme,Oui,Non
Fournitures,5711851,Aucune,8,8,3,19,25006065,Conforme,Oui,Non
Etude,9652091,Retenu,3,7,4,18,24793299,Non conforme,Oui,Non
Fournitures,9524059,Aucune,4,9,4,13,22553668,Conforme,Non,Non
Travaux,7667001,Aucune,6,3,2,19,38624235,Conforme,Non,Oui
Travaux,4360866,Caution,6,4,2,11,29433401,Non conforme,Oui,Non
Services,5484295,Retenu,4,1,1,17,14819377,Conforme,Oui,Non
Fournitures,5032156,Aucune,6,7,4,13,35705339,Conforme,Oui,Non
Fournitures,9865955,Retenu,3,9,2,17,23272802,Conforme,Non,Oui
Fournitures,6426670,Aucune,8,5,3,16,18341262,Non conforme,Oui,Non
Etude,7776536,Aucune,4,4,0,12,38392096,Conforme,Oui,Non
Services,4408275,Retenu,6,6,2,16,36027983,Non conforme,Non,Oui
Etude,8110788,Retenu,4,9,0,14,23473313,Conforme,Non,Oui
Fournitures,4259597,Caution,3,8,0,15,38684844,Conforme,Oui,Non
Travaux,9035845,Caution,3,10,4,14,16070127,Non conforme,Oui,Non
Etude,5106404,Aucune,4,1,3,16,46311407,Conforme,Non,Oui
Services,6663924,Caution,3,4,1,19,15800915,Conforme,Non,Oui
Services,6129407,Caution,3,3,4,12,48531631,Conforme,Oui,Non
Etude,8226713,Retenu,6,2,0,15,19624475,Non conforme,Non,Oui
Etude,5007427,Aucune,6,1,1,13,36386774,Conforme,Non,Oui
Services,4787264,Caution,8,6,5,16,24216585,Conforme,Non,Oui
Fournitures,7731780,Aucune,3,4,4,18,42281122,Non conforme,Non,Oui
Travaux,9666306,Caution,6,3,0,20,32996722,Conforme,Oui,Non
Etude,9575439,Caution,8,9,0,20,38651957,Non conforme,Oui,Non
Services,6842999,Retenu,8,10,5,18,42469624,Conforme,Oui,Non
Services,4649461,Caution,4,5,1,17,42912678,Conforme,Non,Oui
Fournitures,5359801,Caution,3,1,0,16,11607790,Conforme,Non,Oui
Fournitures,4445693,Caution,8,10,4,10,26520215,Conforme,Oui,Non
Travaux,6621990,Retenu,3,1,1,18,32021907,Conforme,Non,Oui
Services,5463013,Retenu,3,1,3,20,43258957,Non conforme,Oui,Non
Fournitures,6975019,Aucune,6,1,1,12,29484704,Non conforme,Non,Non
Etude,8541216,Caution,3,4,2,11,24226493,Non conforme,Non,Non
Travaux,9664013,Aucune,8,4,1,18,12512306,Conforme,Oui,Non
Services,5260195,Caution,8,10,1,20,39869180,Conforme,Oui,Non
Fournitures,4515889,Caution,4,7,0,16,39946752,Non conforme,Non,Oui
Etude,9958954,Aucune,4,9,4,10,40342327,Conforme,Non,Non
Services,5816038,Retenu,6,9,2,18,24222310,Non conforme,Non,Oui
Fournitures,6285168,Aucune,6,1,5,18,11004058,Conforme,Non,Oui
Travaux,6272304,Retenu,3,1,4,14,31159214,Non conforme,Non,Oui
Etude,6639722,Aucune,8,2,2,18,41172624,Conforme,Non,Non
Etude,7721461,Caution,6,5,5,13,34102102,Non conforme,Non,Non
Etude,8452357,Retenu,3,3,1,17,23655478,Non conforme,Oui,Non
Etude,4971495,Aucune,8,2,3,13,15509127,Non conforme,Non,Non
Travaux,9174448,Retenu,4,9,0,13,14622346,Conforme,Oui,Non
Fournitures,5275219,Caution,8,1,3,11,22035732,Conforme,Oui,Non
Travaux,7068037,Retenu,8,7,5,17,44945112,Conforme,Non,Oui
Travaux,8806393,Retenu,4,4,3,14,36887331,Non conforme,Non,Oui
Etude,4669805,Aucune,3,7,4,14,38337117,Non conforme,Non,Oui
Services,4696726,Caution,4,5,4,13,32724826,Conforme,Non,Oui
Etude,8452765,Caution,8,2,1,16,13174654,Conforme,Oui,Non
Travaux,5777315,Retenu,3,7,3,14,19231647,Conforme,Oui,Non
Fournitures,5181360,Retenu,3,7,3,14,21600694,Conforme,Oui,Non
Fournitures,7836204,Aucune,4,8,2,12,38833098,Non conforme,Non,Non
Etude,6960088,Caution,4,9,4,17,25027412,Non conforme,Non,Oui
Fournitures,4829648,Caution,6,9,4,14,11356485,Non conforme,Non,Oui
Fournitures,8640996,Caution,8,7,5,18,45171601,Non conforme,Oui,Non
Etude,4141723,Aucune,8,3,0,12,48388434,Non conforme,Non,Non
Fournitures,4573888,Caution,8,6,4,19,33408470,Conforme,Oui,Non
Fournitures,9574829,Aucune,8,4,3,11,20683983,Non conforme,Oui,Non
Services,9326632,Retenu,8,10,0,17,34436252,Non conforme,Oui,Non
Services,5974155,Aucune,6,2,1,18,20129687,Non conforme,Oui,Non
Fournitures,4298792,Aucune,4,7,5,14,35113110,Conforme,Non,Oui
Services,9055594,Retenu,3,8,4,13,18073266,Conforme,Oui,Non
Services,9888560,Retenu,6,2,1,10,45454079,Conforme,Oui,Non
Travaux,6227410,Aucune,8,5,2,18,48373960,Non conforme,Oui,Non
Fournitures,9044583,Caution,3,5,3,16,30664537,Conforme,Oui,Non
Travaux,4242518,Caution,8,9,2,12,32266523,Non conforme,Oui,Non
Fournitures,7101811,Retenu,4,4,2,17,21467213,Conforme,Non,Oui
Etude,6103600,Retenu,8,3,0,12,18714841,Non conforme,Non,Non
Fournitures,9412602,Aucune,4,5,4,11,21972191,Conforme,Non,Non
Services,8124755,Aucune,8,2,3,11,19409567,Conforme,Oui,Non
Etude,8497646,Retenu,8,8,5,19,49796540,Non conforme,Oui,Non
Fournitures,5307181,Retenu,3,1,2,13,16444158,Conforme,Non,Oui
Travaux,7848278,Retenu,8,1,1,18,27203120,Non conforme,Non,Oui
Fournitures,8341326,Retenu,3,6,5,12,35311948,Conforme,Non,Oui
Fournitures,7122306,Caution,6,6,1,11,46129178,Non conforme,Non,Non
Etude,9859692,Retenu,3,6,5,14,22612894,Conforme,Oui,Non
Travaux,9661858,Retenu,8,3,4,19,34332887,Non conforme,Oui,Non
Fournitures,9069501,Caution,6,7,4,10,39739647,Non conforme,Oui,Non
Fournitures,9384610,Caution,8,9,3,12,32035779,Non conforme,Oui,Non
Fournitures,7206445,Caution,4,7,2,18,30570657,Non conforme,Non,Oui
Travaux,6482615,Aucune,6,1,2,19,43069566,Non conforme,Non,Oui
Travaux,6517010,Retenu,8,2,5,18,48036942,Conforme,Oui,Non
Etude,6933888,Caution,8,7,4,13,21160187,Non conforme,Oui,Non
Services,4860066,Retenu,4,7,5,20,13982153,Conforme,Oui,Non
Etude,4923183,Retenu,6,9,1,18,17212185,Non conforme,Non,Oui
Fournitures,9735403,Aucune,8,6,3,19,31580009,Non conforme,Oui,Non
Fournitures,5198631,Caution,8,6,4,12,34585317,Conforme,Non,Oui
Etude,6049622,Caution,3,1,5,10,25207520,Non conforme,Oui,Non
Services,7046227,Aucune,4,2,2,15,28629390,Conforme,Non,Oui
Etude,6289242,Caution,8,1,5,10,21084698,Conforme,Non,Non
Services,5519448,Retenu,3,10,5,19,11717072,Non conforme,Non,Oui
Services,9171434,Caution,3,4,1,19,46373378,Non conforme,Non,Oui
Travaux,8711810,Retenu,6,7,2,16,37431396,Non conforme,Oui,Non
Services,8571747,Caution,4,7,5,19,30673391,Conforme,Non,Oui
Etude,6050902,Aucune,8,9,4,11,21681521,Non conforme,Oui,Non
Services,8284508,Aucune,4,10,1,11,21246342,Non conforme,Oui,Non
Travaux,8694825,Caution,4,8,4,13,32162662,Conforme,Oui,Non
Etude,6918118,Caution,3,8,1,18,45241494,Conforme,Oui,Non
Etude,6776537,Aucune,8,6,1,12,47025508,Conforme,Oui,Non
Travaux,9389679,Caution,3,10,1,14,29431450,Non conforme,Oui,Non
Services,6516892,Retenu,4,7,0,13,38022528,Non conforme,Non,Non
Fournitures,5777636,Aucune,4,4,2,18,35145032,Conforme,Oui,Non
Fournitures,6779881,Caution,4,2,1,15,26382415,Conforme,Oui,Non
Fournitures,9187862,Retenu,3,1,0,18,33095037,Conforme,Non,Oui
Fournitures,5384300,Retenu,6,5,1,16,13239661,Conforme,Non,Oui
Etude,8105419,Retenu,8,5,1,15,41591015,Conforme,Non,Non
Etude,6508568,Retenu,6,6,5,20,38369347,Non conforme,Non,Oui
Etude,5604910,Retenu,8,4,4,15,37893276,Conforme,Non,Non
Travaux,9382192,Retenu,6,6,5,13,15371487,Conforme,Oui,Non
Services,7284151,Retenu,8,3,4,16,40646338,Non conforme,Non,Oui
Services,5835698,Retenu,8,3,4,15,26728811,Non conforme,Oui,Non
Etude,9981258,Aucune,4,1,0,20,17209727,Non conforme,Oui,Non
Services,7756731,Retenu,3,2,2,16,31189239,Non conforme,Non,Oui
Services,7386020,Retenu,4,4,3,11,46489844,Non conforme,Non,Non
Etude,8221607,Retenu,3,5,0,20,26534115,Conforme,Non,Oui
Etude,7236805,Aucune,3,8,0,12,34672573,Non conforme,Oui,Non
Travaux,5243251,Aucune,3,5,3,19,27648506,Non conforme,Non,Oui
Travaux,7444656,Caution,6,7,2,12,22116865,Conforme,Oui,Non
Services,6199363,Retenu,3,10,5,17,17314564,Non conforme,Oui,Non
Services,7619688,Caution,6,7,2,11,48432951,Non conforme,Oui,Non
Etude,8951579,Retenu,6,2,1,16,44098145,Non conforme,Oui,Non
Services,5145627,Retenu,6,4,1,12,11296831,Conforme,Non,Oui
Fournitures,6411226,Retenu,3,3,2,20,24731453,Non conforme,Non,Oui
Travaux,7891360,Retenu,4,10,1,18,15723500,Non conforme,Non,Oui
Travaux,8549402,Aucune,3,7,3,15,24717779,Non conforme,Non,Oui
Fournitures,4258886,Caution,3,2,2,15,34630922,Conforme,Oui,Non
Travaux,9781824,Aucune,3,6,4,15,12794919,Non conforme,Oui,Non
Etude,5048728,Retenu,8,9,0,10,38893392,Non conforme,Oui,Non
Travaux,8194039,Retenu,4,10,3,10,46073618,Non conforme,Oui,Non
Travaux,4485888,Retenu,3,8,1,14,43913447,Conforme,Oui,Non
Etude,7432603,Retenu,4,5,4,16,26534236,Non conforme,Oui,Non
Services,6335606,Retenu,3,1,1,13,36162008,Conforme,Non,Oui
Etude,4772261,Retenu,4,3,1,16,24125881,Non conforme,Non,Oui
Etude,7384707,Caution,8,2,1,11,43879778,Conforme,Oui,Non
Etude,7652181,Caution,6,9,5,12,25867811,Non conforme,Oui,Non
Services,7575782,Aucune,6,2,3,15,46715485,Conforme,Oui,Non
Travaux,6387019,Aucune,3,7,0,16,29245088,Non conforme,Non,Oui
Services,8108873,Aucune,4,9,2,15,36614097,Non conforme,Non,Oui
Travaux,8393094,Caution,4,3,4,18,37516530,Non conforme,Non,Oui
Travaux,6295190,Caution,4,2,2,16,42868485,Non conforme,Oui,Non
Services,6512981,Aucune,4,3,3,16,37132542,Conforme,Non,Oui
Etude,6387874,Aucune,6,8,5,12,40593543,Non conforme,Oui,Non
Services,6735658,Retenu,8,9,3,13,40116714,Conforme,Non,Oui
Etude,8723692,Aucune,4,5,3,11,35935604,Non conforme,Oui,Non
Services,6287531,Aucune,4,8,4,18,10661504,Conforme,Oui,Non
Travaux,5828706,Aucune,3,4,3,19,21328714,Non conforme,Non,Oui
Fournitures,8622228,Aucune,8,8,4,17,38854764,Non conforme,Non,Non
Etude,7321989,Caution,8,3,2,12,18120631,Non conforme,Oui,Non
Etude,4190468,Caution,6,5,4,16,48141778,Non conforme,Oui,Non
Services,6502655,Retenu,6,4,4,15,43137878,Non conforme,Non,Oui
Services,8907947,Aucune,6,3,3,11,15710777,Non conforme,Non,Non
Fournitures,9447162,Aucune,6,6,2,19,33914224,Conforme,Oui,Non
Etude,9022395,Caution,3,3,5,18,28117320,Conforme,Oui,Non
Etude,4546041,Retenu,6,10,2,15,29448675,Non conforme,Oui,Non
Etude,5850265,Retenu,4,3,4,15,22148643,Non conforme,Oui,Non
Travaux,9218472,Retenu,8,7,4,10,45849928,Non conforme,Non,Non
Fournitures,9775567,Retenu,8,7,4,16,45765615,Non conforme,Oui,Non
Fournitures,4350465,Retenu,3,6,1,10,28358163,Non conforme,Non,Non
Fournitures,9189113,Caution,6,3,3,19,34191623,Conforme,Non,Oui
Etude,4964248,Caution,6,7,0,12,38595181,Conforme,Oui,Non
Travaux,9851370,Retenu,4,6,2,19,23530144,Conforme,Oui,Non
Services,8596716,Aucune,3,5,5,12,27582460,Non conforme,Non,Non
Travaux,6199500,Caution,3,8,3,17,29075263,Non conforme,Oui,Non
Fournitures,9747689,Aucune,3,8,0,15,47967557,Non conforme,Non,Non
Travaux,5363477,Caution,6,6,3,13,22299056,Non conforme,Oui,Non
Fournitures,4948607,Retenu,3,6,4,10,22548485,Non conforme,Non,Non
Services,8575348,Retenu,4,8,2,11,23000308,Conforme,Oui,Non
Etude,8436775,Aucune,8,9,3,16,21407343,Non conforme,Non,Non
Etude,9920495,Retenu,3,5,0,18,41594926,Non conforme,Non,Oui
Travaux,6875695,Caution,6,3,5,15,38775862,Non conforme,Non,Oui
Etude,5183281,Retenu,3,10,0,11,22247115,Non conforme,Non,Non
Fournitures,9066625,Caution,6,5,0,11,33392063,Non conforme,Oui,Non
Etude,7476442,Caution,3,5,3,20,37350748,Non conforme,Oui,Non
Fournitures,6823681,Retenu,8,2,4,17,37922255,Conforme,Oui,Non
Services,4754097,Aucune,3,1,4,20,46041899,Non conforme,Oui,Non
Fournitures,6209552,Aucune,8,4,4,12,41660435,Conforme,Non,Oui
Travaux,9683919,Retenu,4,8,1,10,24366433,Non conforme,Non,Non
Services,4367894,Caution,8,10,0,14,20946062,Non conforme,Oui,Non
Etude,6669792,Retenu,3,1,4,16,33095995,Non conforme,Non,Oui
Etude,8450690,Caution,6,1,0,17,42626494,Conforme,Oui,Non
Travaux,5353628,Caution,3,5,4,10,40905849,Conforme,Oui,Non
Services,6169442,Aucune,8,3,3,18,27271097,Conforme,Oui,Non
Fournitures,5707773,Caution,6,10,3,14,20357385,Non conforme,Non,Oui
Services,6270904,Aucune,8,7,1,11,49913402,Conforme,Non,Oui
Services,5360783,Retenu,8,1,5,14,21425045,Non conforme,Non,Oui
Travaux,9839031,Caution,8,5,1,10,40844369,Conforme,Oui,Non
Services,6452638,Retenu,8,4,0,19,31027346,Conforme,Oui,Non
Services,9718795,Caution,6,9,5,17,42785808,Conforme,Non,Oui
Fournitures,4145014,Caution,3,7,0,19,41721586,Non conforme,Non,Oui
Fournitures,4069094,Retenu,3,10,5,16,18163389,Conforme,Non,Oui
Travaux,5239825,Aucune,3,10,0,16,48540975,Non conforme,Non,Oui
Etude,5421932,Retenu,4,3,2,10,19164175,Conforme,Oui,Non
Etude,5704956,Aucune,3,3,0,19,45822776,Non conforme,Non,Oui
Services,7869781,Aucune,6,2,5,16,41185949,Non conforme,Non,Oui
Services,4517945,Aucune,4,3,5,20,14392258,Conforme,Oui,Non
Etude,8932338,Retenu,4,2,1,20,12135438,Non conforme,Oui,Non
Etude,9590845,Retenu,8,2,2,16,26814196,Non conforme,Non,Non
Travaux,5961914,Caution,4,7,4,18,38605850,Conforme,Non,Oui
Services,5226304,Retenu,4,1,3,19,32479853,Conforme,Oui,Non
Etude,8651756,Caution,3,4,3,18,41931449,Conforme,Oui,Non
Etude,6549233,Aucune,8,2,1,19,21517871,Non conforme,Oui,Non
Fournitures,8540049,Aucune,6,5,5,14,25228740,Non conforme,Non,Non
Fournitures,9171459,Aucune,3,5,3,15,46981079,Non conforme,Non,Non
Fournitures,8324468,Caution,3,4,5,14,21096905,Conforme,Non,Oui
Services,7845294,Caution,4,1,0,11,10671749,Non conforme,Oui,Non
Travaux,8550421,Caution,3,2,5,12,46025807,Conforme,Oui,Non
Travaux,6845747,Retenu,4,8,2,10,19769900,Non conforme,Oui,Non
Services,9536807,Aucune,8,5,2,20,39769161,Conforme,Non,Non
Fournitures,7961040,Retenu,6,8,5,18,44858922,Conforme,Oui,Non
